CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,2019,28029.089,Normal value,Thousands
AUT,Austria,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,522.12,Normal value,Thousands
AUT,Austria,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,517.936,Normal value,Thousands
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,2020,26558.218,Normal value,Thousands
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,2021,28100.797,Normal value,Thousands
AUT,Austria,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,548.162,Normal value,Thousands
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,1997,22849.984,Normal value,Thousands
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,1998,23256.429,Normal value,Thousands
AUT,Austria,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,554.767,Normal value,Thousands
AUT,Austria,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,542.946,Normal value,Thousands
AUT,Austria,Total final energy consumption,Tonnes of oil equivalent,1999,23471.391,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,71.439,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,76.077,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1995,1945.135,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1996,1979.61,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,88.008,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,94.038,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,0.0,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1985,1185.894,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1986,1217.541,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,0.0,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,0.0,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1987,1272.428,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,1988,1313.048,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,0.0,Normal value,Thousands
CRI,Costa Rica,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,82.216,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,2016,3813.736,Normal value,Thousands
CRI,Costa Rica,Total final energy consumption,Tonnes of oil equivalent,2017,3879.555,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2017,29774.84,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2018,29350.474,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,251.578,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,460.519,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2019,30567.005,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2020,28022.676,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,417.498,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,480.461,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2021,31504.874,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1997,22173.907,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,1403.018,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,1463.654,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1998,21793.709,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1999,20681.274,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,1329.514,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,1238.585,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2000,20861.444,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2001,20991.5,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,1223.636,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,1306.224,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2002,20695.626,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2003,20872.245,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,1302.958,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,1406.781,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2004,21042.284,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2005,21315.892,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,1371.328,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,1281.428,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2006,21348.645,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2007,21797.737,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,1219.857,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,1285.988,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2008,22688.428,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2009,21874.342,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,1665.457,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,1657.72,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2010,21892.12,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2011,24714.596,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,1782.088,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2012,24489.197,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,1873.917,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,608.122,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2013,28711.63,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2014,29477.513,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,592.485,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,583.302,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1988,17727.693,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1989,18597.071,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,1413.851,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,1345.584,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1990,19024.56,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1991,19406.97,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,1039.896,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,1500.72,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1992,19405.936,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1993,20201.617,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,1276.038,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,1434.177,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1994,21304.183,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1995,21868.453,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,1480.988,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,1471.248,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1996,22548.14,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1985,15876.945,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,1017.593,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,1106.505,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1986,16316.648,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,1987,17155.237,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,1101.68,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,1357.761,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2015,29456.989,Normal value,Thousands
COL,Colombia,Total final energy consumption,Tonnes of oil equivalent,2016,30827.094,Normal value,Thousands
COL,Colombia,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,551.974,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,433.976,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,392.159,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2020,26982.196,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2021,27506.642,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,350.924,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,1997,18459.866,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,1998,18505.853,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,1999,19665.02,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2000,20381.602,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2001,20368.095,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2002,20660.737,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2003,20803.289,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2004,21664.049,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2005,21844.145,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2006,22902.454,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2007,22885.297,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2008,22586.192,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2009,22525.826,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2010,23860.304,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2011,25074.631,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2012,24965.147,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2013,26600.458,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2014,24911.998,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,0.0,Normal value,Thousands
CHL,Chile,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,0.0,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2015,25010.731,Normal value,Thousands
CHL,Chile,Total final energy consumption,Tonnes of oil equivalent,2016,26489.218,Normal value,Thousands
