CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
AUT,Austria,Arable land,Hectares,1993,1421.0,Normal value,Thousands
AUT,Austria,Arable land,Hectares,1992,1436.0,Normal value,Thousands
AUT,Austria,Arable land,Hectares,1991,1445.0,Normal value,Thousands
AUT,Austria,Arable land,Hectares,1990,1426.0,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2021,1209.98,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2020,1256.2,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2019,1258.81,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2018,1258.81,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2017,1258.81,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2016,1283.65,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2015,1306.86,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2014,1297.11,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2013,1440.58,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2012,1440.58,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2011,1440.58,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2010,1731.27,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2009,1731.3,Normal value,Thousands
AUT,Austria,Permanent pasture,Hectares,2008,1731.3,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2021,2602.49,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2020,2646.96,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2019,2652.22,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2018,2653.84,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2017,2655.56,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2016,2688.83,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2015,2720.4,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2014,2716.16,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2013,2862.44,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2012,2863.58,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2011,2868.15,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2010,3165.8,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2009,3168.6,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2008,3171.0,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2007,3238.6,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2006,3239.9,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2005,3262.9,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2004,3368.4,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2003,3374.5,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2002,3373.6,Normal value,Thousands
AUT,Austria,Total agricultural land area,Hectares,2001,3374.1,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,1994,961.4,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,1993,842.5,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,1992,824.4,Normal value,Thousands
BEL,Belgium,Transgenic crops,Hectares,1997,27.39,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,1996,45.74,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2008,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2007,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2006,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2005,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2004,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2003,0.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2021,0.146,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2020,0.076,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2019,0.108,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2018,0.215,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2017,0.203,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2016,0.237,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2015,0.237,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2014,0.163,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2013,0.123,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2012,0.202,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2011,0.138,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2010,1.033,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2009,0.033,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2002,33.63,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2001,33.78,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2000,110.73,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,1999,96.65,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,1998,51.48,Normal value,Units
BEL,Belgium,Permanent crops,Hectares,2006,21.0,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2005,21.1,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2004,21.4,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2003,21.2,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2002,21.1,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2001,20.8,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2000,20.6,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1999,20.8,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1998,20.6,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1997,19.5,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1996,19.1,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1995,18.6,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1994,18.7,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1993,18.0,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1992,17.4,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1991,16.5,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,1990,15.7,Normal value,Thousands
BEL,Belgium,Organic farming,Hectares,2021,102413.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2020,99072.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2019,93119.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2018,89025.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2017,83508.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2016,78452.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2015,68818.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2014,66704.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2013,62471.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2012,59718.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2011,55304.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2010,49005.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2009,41459.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2008,36153.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2007,32627.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2006,29308.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2005,22994.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2004,23728.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2003,23966.0,Normal value,Units
BEL,Belgium,Organic farming,Hectares,2002,29118.0,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2023,0.259,Normal value,Units
BEL,Belgium,Transgenic crops,Hectares,2022,0.209,Normal value,Units
BEL,Belgium,Arable and permanent crop land,Hectares,1991,818.4,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,1990,805.4,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2021,870.42,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2020,869.34,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2019,863.55,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2018,856.83,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2017,841.91,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2016,855.41,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2015,836.37,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2014,819.0,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2013,818.0,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2012,804.51,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2011,826.43,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2010,836.48,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2009,839.8,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2008,845.6,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2007,839.8,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2006,841.9,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2005,843.5,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2004,840.2,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2003,833.1,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2002,833.3,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2001,846.1,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,2000,867.1,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1999,855.9,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1998,856.5,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1997,850.4,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1996,856.2,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1995,870.4,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1994,942.7,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1993,824.5,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1992,807.0,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1991,801.9,Normal value,Thousands
BEL,Belgium,Arable land,Hectares,1990,789.7,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2021,476.28,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2020,476.12,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2019,475.46,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2018,479.64,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2017,467.84,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2016,478.43,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2015,475.96,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2014,492.04,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2013,498.19,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2012,507.24,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2011,488.92,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2010,499.69,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2009,496.3,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2008,500.4,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2007,507.3,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2006,517.3,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2005,519.1,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2004,530.0,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2003,535.6,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2002,536.0,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2001,521.1,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,2000,505.5,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1999,514.7,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1998,511.4,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1997,510.8,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1996,513.3,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1995,494.9,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1994,406.9,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1993,526.4,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1992,527.5,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1991,556.4,Normal value,Thousands
BEL,Belgium,Permanent pasture,Hectares,1990,578.6,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2021,21.62,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2020,21.62,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2019,19.69,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2018,19.62,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2017,19.4,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2016,19.11,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2015,18.55,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2014,18.49,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2013,18.42,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2012,18.19,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2011,18.1,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2010,18.23,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2009,21.6,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2008,21.3,Normal value,Thousands
BEL,Belgium,Permanent crops,Hectares,2007,21.0,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2021,1368.31,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2020,1367.08,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2019,1358.7,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2018,1356.08,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2017,1329.15,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2016,1352.95,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2015,1330.88,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2014,1333.4,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2013,1338.57,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2012,1333.91,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2011,1337.25,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2010,1358.02,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2009,1365.2,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2008,1373.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2007,1370.3,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2006,1382.4,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2005,1385.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2004,1393.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2003,1392.1,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2002,1392.7,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2001,1390.2,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,2000,1395.7,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1999,1393.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1998,1390.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1997,1383.0,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1996,1390.5,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1995,1385.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1994,1370.2,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1993,1370.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1992,1353.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1991,1374.8,Normal value,Thousands
BEL,Belgium,Total agricultural land area,Hectares,1990,1384.0,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,2021,892.04,Normal value,Thousands
BEL,Belgium,Arable and permanent crop land,Hectares,2020,890.96,Normal value,Thousands
